AT,V,AP,RH,PE
16.17,46.97,1014.22,85.8,467.48344324195193
22.7,64.05,1012.65,89.69,461.0643919188798
15.37,43.67,1011.9,91.48,482.7598432441577
7.21,42.03,1017.81,90.12,494.1480025448784
13.68,45.08,1024.91,85.26,480.52217856276945
6.06,43.65,1014.36,83.94,493.3365167730162
12.77,41.5,1014.13,86.8,481.93344269563255
27.61,59.54,1005.84,71.27,449.7743079614595
22.3,67.25,1017.33,75.85,465.73334959030683
24.35,59.21,1018.21,54.46,457.6756263613949
20.73,59.87,1019.08,80.48,456.86528612038506
29.45,74.16,1010.49,64.87,448.82044118754783
4.99,39.04,1020.45,78.89,483.73077038325926
24.44,47.93,1003.13,67.04,451.64662944629237
13.83,40.2,1013.28,90.44,477.8828435701517
18.94,46.93,1010.22,75.45,453.08736092850296
18.26,61.27,1019.1,74.74,441.6718024899792
25.63,58.86,1014.86,52.75,457.3505378843853
24.16,48.98,1015.19,42.55,470.5142266999785
20.64,61.86,1012.81,99.97,458.88892600467193
22.4,70.94,1008.06,84.52,451.0571400482354
15.24,48.6,1007.08,86.49,471.99249260641335
6.67,39.33,1011.07,91.96,502.0140963873057
10.68,37.92,1009.59,65.05,486.5679757754278
14.1,44.84,1025.09,79.42,479.8595042090818
20.6,44.58,1017.67,48.36,478.4462666182808
24.61,62.96,1020.1,63.83,457.01940803006363
20.7,58.16,1016.73,68.19,465.34755338208726
13.8,44.21,1022.93,83.37,480.6414895068834
26.57,73.21,1002.31,92.51,444.5920113318782
18.19,43.96,1011.87,79.68,476.29416390492736
25.05,58.59,1013.37,66.14,455.99351643679637
7.19,38.91,1016.53,88.61,498.2977248177747
10.38,37.73,1021.5,75.02,487.6725524100285
8.95,43.13,1017.56,94.85,491.51964816287665
20.73,69.94,1009.9,82.12,459.45283975719803
18.61,63.09,1019.37,83.08,460.8606703149817
32.89,73.68,1014.45,52.34,436.8485141057154
25.3,70.98,1007.22,95.1,451.49444663581266
25.98,73.18,1012.28,85.78,453.0873637427002
3.85,35.47,1016.78,85.31,502.46099002220427
24.03,62.44,1010.96,79.88,443.2680827443261
21.99,71.85,1009.5,74.77,454.12834263610773
9.57,52.75,1022.32,75.4,483.67630262456186
30.36,69.82,1010.02,54.22,451.01645766954874
14.3,54.3,1015.16,75.29,476.19032919877463
12.47,38.25,1012.74,82.89,481.661221454628
11.93,41.38,1021.76,57.63,487.72877029227135
14.73,39.82,1012.67,80.82,484.86231821850714
24.88,49.16,1006.04,64.54,457.4312899983538
23.56,42.67,1008.01,66.76,451.3538230843978
29.0,75.33,1001.6,71.43,444.7512829531646
16.25,40.89,1011.09,62.7,477.31125177978447
10.81,45.0,1023.45,85.89,496.59740881948824
23.94,63.21,1013.52,83.12,452.775827798435
26.75,56.57,1013.76,57.93,457.32241855751363
23.5,50.23,1017.51,75.15,469.3620761396657
12.3,40.69,1015.74,82.58,488.23850273231324
12.39,44.58,1016.38,84.95,487.04000951671514
27.52,69.68,1011.67,56.94,457.5053630363874
24.97,50.23,1015.6,56.79,466.0621072262494
8.96,40.02,1031.21,82.32,486.49936603358003
14.43,43.5,1021.86,83.14,478.7439107039866
29.86,64.79,1017.37,44.8,453.3993540308632
5.62,41.38,1020.91,86.21,503.5819272480976
25.15,62.91,1012.23,48.22,456.7332520702622
20.38,62.52,1017.85,75.56,469.4904139578188
25.71,71.64,1008.85,77.31,448.7744144436925
23.6,62.44,1011.52,78.12,452.6847597033426
10.56,41.54,1019.92,78.95,491.56126673963104
25.19,64.44,1014.75,64.38,456.0572110860688
23.89,48.41,1010.48,62.31,454.08285444425127
19.24,56.89,1014.29,72.97,464.6996363680394
7.41,40.71,1023.07,83.32,487.2503879072499
26.02,74.78,1010.04,72.78,453.5617925319458
30.36,69.82,1010.02,54.22,450.99088039859237
24.96,68.12,1011.27,70.22,449.56205019182516
13.56,39.58,1011.05,73.62,486.1135076140312
20.06,52.84,1004.21,82.12,459.91183641712905
18.74,45.09,1014.24,41.54,469.04894532042
20.3,58.46,1015.93,82.13,461.96171538781715
28.44,74.93,1013.88,52.0,453.8364405002701
11.1,40.0,1021.29,86.58,489.0623515016985
26.2,74.67,1016.69,84.38,443.0027406922825
15.31,41.35,1005.09,95.25,477.8923109742202
29.72,68.24,1009.92,66.42,437.9198502572005
32.27,71.85,1008.06,59.28,443.59983407363694
32.45,44.37,1005.05,44.37,440.5688411079776
14.95,42.74,1027.66,66.71,477.028800451136
6.63,39.42,1024.81,72.58,495.6408875830572
11.68,40.23,1018.49,83.43,487.2098418716298
5.0,40.64,1021.05,94.84,497.3808460516129
20.82,57.76,1019.15,72.46,466.6951126095048
18.95,65.48,1018.17,71.85,465.7585497374875
24.03,62.44,1010.96,79.88,444.56570106377814
12.72,40.64,1021.11,93.24,487.8863972547655
25.35,66.56,1008.75,66.88,450.1474856199835
12.03,40.75,1015.93,85.07,485.5089515443101
16.97,42.86,1013.92,74.8,476.61740324969736
23.0,63.78,1015.85,70.46,457.131113139913
23.56,60.77,1017.93,76.34,456.2981386141305
18.1,48.06,1015.47,82.47,467.79354083890007
21.98,48.41,1008.42,84.86,454.9971298626323
29.05,70.32,1011.33,72.5,448.46703858131895
14.84,38.91,1013.78,69.27,479.2950666371312
14.09,45.87,1009.05,84.09,477.6054657182602
28.66,50.05,1006.08,47.74,446.5860737130747
23.24,45.01,1012.21,45.23,469.7965804889254
13.24,40.83,1007.9,87.53,483.7567292181169
29.25,69.98,1010.74,57.42,440.7341816991784
26.59,60.96,1011.9,52.41,453.8446313503654
30.54,69.14,1007.25,70.46,448.28776040888397
15.89,41.7,1018.93,82.68,475.61904126044885
24.15,71.73,1009.76,85.16,448.346183471989
14.14,43.34,1017.1,81.77,475.9650811586223
19.12,58.79,1017.34,92.45,460.26971981190087
26.11,52.36,1013.9,59.62,466.7369570245682
19.89,68.08,1012.65,80.25,460.2322760072609
25.96,63.77,1013.24,65.43,456.7473566397669
6.86,38.08,1019.62,77.37,499.29103947729345
15.07,43.48,1015.22,57.74,471.85523860842653
27.04,69.98,1008.5,75.41,444.52667416628645
27.92,68.3,1015.02,51.04,450.3947580671274
30.04,64.44,1014.46,52.19,450.9490461468823
16.76,43.67,1011.27,70.55,474.5530164080017
24.6,57.85,1012.92,69.56,459.6592614788742
24.33,77.54,1008.5,82.45,448.10055698595323
22.85,59.15,1014.74,63.92,459.5139274232824
23.99,68.12,1012.92,70.68,448.60282720581984
23.18,59.04,1011.44,79.28,455.6999448662192
12.57,41.66,1009.11,70.74,486.88965036075086
10.3,41.79,1021.09,49.39,484.7748310997532
24.1,52.84,1006.47,47.58,456.9606340418357
21.77,42.23,1013.03,67.44,474.31259500246057
29.74,56.9,1007.15,41.91,452.01749678885767
10.06,34.69,1027.9,71.73,490.06698738239334
26.45,75.6,1017.42,74.5,450.89927314248166
18.49,41.1,1001.9,59.99,472.87920977513886
24.97,68.61,1011.0,55.04,467.43865991434336
11.34,41.54,1020.25,75.83,488.9959885569063
14.55,42.74,1027.29,66.64,469.52403381480883
31.94,74.99,1002.05,34.12,452.04224119999486
10.8,41.74,1020.24,78.62,492.22220756302085
20.88,56.85,1010.91,84.28,452.37032575071424
18.81,49.15,1020.79,67.09,471.0166136181725
11.37,39.16,1016.54,87.05,492.56999867757514
14.85,45.01,1013.12,85.53,472.0380277930576
21.54,58.49,1010.85,78.9,461.0845002548868
33.95,80.18,1010.3,56.69,446.6044014439505
10.98,41.54,1019.94,69.83,491.88959627914915
27.45,59.74,1011.34,58.58,463.30912018205316
8.51,40.81,1015.54,83.16,494.08848442490097
20.03,69.45,1013.47,86.66,454.57367845886574
19.92,38.52,1018.15,60.68,463.8694540120878
5.45,39.04,1020.07,77.05,498.3454609107685
23.09,70.47,1010.76,79.89,452.0152676379563
12.39,49.83,1007.6,92.43,480.5899381810697
26.38,59.92,1009.99,71.91,457.1994162582463
18.68,46.0,1002.2,97.17,459.2879854032059
17.15,43.69,1017.05,63.36,476.8029982351729
18.36,51.43,1010.57,90.17,472.2443172887976
27.16,56.85,1012.07,39.05,448.5742034018765
21.43,59.14,1015.91,64.4,461.86067918812125
8.63,43.79,1016.08,83.25,496.71207571698545
13.16,43.41,1016.43,79.47,477.1726529061576
32.31,68.94,1006.11,71.78,444.44659661191537
13.18,40.03,1017.75,82.29,482.97615218664595
22.8,73.17,1011.87,91.57,451.06830969350267
13.19,44.88,1017.61,94.95,479.9019726639327
17.44,45.01,1013.65,75.13,470.6402165917929
20.88,47.45,1007.5,76.21,460.841061140716
32.56,68.14,1004.02,35.04,436.6653561265227
6.77,38.18,1017.8,81.13,495.45604855454974
20.24,58.41,1013.73,99.59,462.3107602678634
10.53,37.5,1008.55,99.91,483.88629863141176
22.11,59.44,1012.82,84.67,461.02836112424797
28.32,71.32,1008.02,78.82,446.75869697398286
12.42,43.14,1015.88,79.48,484.4504228089147
12.36,52.75,1026.04,68.71,478.46362479591085
27.63,71.98,1005.45,82.88,439.2321152289308
20.13,60.07,1014.79,63.57,467.3037983383435
16.32,43.5,1021.3,72.6,471.6974693711238
18.94,48.7,1007.82,92.88,466.0147174610051
23.0,63.78,1015.85,70.46,456.7925247183515
14.22,39.39,1014.16,80.22,482.208120279864
6.8,39.37,1020.24,73.29,500.8515698058784
26.02,71.94,1009.38,64.12,448.19311083691264
17.86,52.9,1015.71,67.99,470.0841580034442
20.85,48.7,1007.11,87.2,460.9499130735331
16.14,44.21,1020.36,80.59,474.1835927833773
10.75,45.01,1018.73,93.16,483.79379843616516
10.84,40.62,1015.53,60.9,479.3908886304085
10.91,39.61,1018.44,64.38,482.424281890298
24.64,72.24,1011.37,80.61,447.9936336886237
30.22,68.3,1014.91,34.9,445.90121517787077
28.59,75.08,1005.58,60.3,455.63091390607553
21.97,69.23,1012.25,86.45,454.88989837560655
18.58,63.78,1016.24,78.74,466.75717692232087
31.87,67.32,1013.65,36.69,448.154791756768
14.79,47.83,1007.27,92.04,473.9574881423114
26.58,62.39,1006.36,68.98,450.659987840416
33.97,72.29,1008.98,44.32,445.32038785993836
24.2,64.33,1011.15,84.23,457.0839801782994
7.73,39.04,1018.61,68.23,492.8002500760783
20.84,51.19,1008.63,84.11,461.85898011829033
20.29,63.09,1019.03,76.07,460.19281865183683
26.54,71.14,1007.52,72.04,441.9321259178454
26.96,65.34,1015.05,46.93,454.17348605140353
12.77,36.71,1013.29,86.4,489.52614361408325
14.51,53.82,1016.46,62.75,476.6148241475752
12.65,41.93,1023.07,65.05,492.42523854474223
17.48,49.39,1021.51,84.53,473.1900117106981
16.57,63.31,1016.19,81.02,468.3088969018438
15.99,49.21,1015.17,76.4,477.57917193416114
24.67,69.14,1006.25,88.51,452.7501483415882
27.11,66.49,1013.71,39.28,450.5479984018705
12.05,40.55,1016.63,100.14,484.0873920064685
14.87,41.23,997.39,82.06,477.9395356180604
12.79,44.03,1007.46,95.93,475.2157350160295
29.58,76.2,1008.37,60.73,445.4060410657119
25.13,57.69,1007.43,78.43,448.21029968693637
29.98,47.93,1002.46,42.73,451.2042485115323
16.64,39.64,1008.7,81.79,474.9570910010691
26.51,50.05,1006.75,65.34,453.36352419952567
31.09,59.57,1010.67,60.5,451.26230783680353
23.08,61.86,1013.44,84.64,453.10107827812914
27.36,48.6,1003.18,54.93,447.6279217927347
26.12,68.94,1007.12,67.08,448.88439316906823
15.67,45.17,1018.73,94.74,474.8035408123398
25.86,76.2,1005.73,69.35,451.46101014162247
27.4,77.24,1007.65,78.13,447.2853025721478
23.86,59.21,1013.02,73.6,453.18271952472924
26.7,66.56,1005.31,71.97,443.0927173996297
12.51,43.67,1013.24,91.55,483.8623499975353
25.99,74.67,1016.59,83.39,446.53447003047415
23.18,72.99,1009.01,90.09,450.77574741018725
25.34,64.27,1013.38,66.02,456.4062725749944
26.48,69.14,1009.31,84.11,447.39558600921447
23.51,63.78,1016.1,69.79,457.0716789664872
22.19,70.02,1011.03,82.49,457.4396877013496
10.02,39.96,1024.88,96.85,486.3469656125061
31.61,75.08,1004.83,42.29,448.3325618390693
23.82,60.32,1016.61,75.29,458.6033302684981
25.34,59.39,1014.02,73.58,451.8948363335337
25.65,78.92,1010.83,86.56,446.9378568159218
22.5,45.38,1014.11,65.08,471.2031648448597
12.86,44.77,1018.75,74.73,481.02859657249763
16.95,58.86,1015.96,87.8,465.92164030435714
18.8,47.83,1005.86,76.77,465.0377133294131
14.39,44.21,1019.77,85.7,478.19801512682807
29.45,68.24,1007.45,32.81,444.6635446266632
17.84,61.27,1020.1,70.68,467.53647211024565
9.14,38.91,1018.62,89.88,489.38835114483663
25.51,73.56,1006.59,96.63,448.56472234077967
29.81,73.67,1005.6,60.91,443.2479264142338
21.35,57.76,1017.36,73.1,465.2604317528
24.96,77.54,1008.25,80.6,445.56871537638636
9.42,41.4,1030.38,87.8,486.0783172240039
22.0,51.3,1012.87,85.79,462.7305674584517
8.95,43.13,1017.56,94.85,492.19604125503145
17.78,50.66,1015.09,91.9,469.2527408142695
9.75,43.69,1016.81,82.42,492.6228032450686
7.97,38.5,1013.84,72.36,499.79453415691313
26.14,71.98,1005.98,82.45,441.0529031059487
27.06,61.41,1011.99,45.23,466.57484965000566
33.13,74.34,999.57,48.34,446.0511137324829
28.32,72.58,1007.77,78.35,442.4415965220017
10.57,37.73,1024.36,70.29,485.6423359924852
6.17,40.07,1013.7,58.99,507.8007781130569
14.74,42.77,1017.71,76.59,475.90936628171784
9.13,39.16,1014.14,86.17,496.5170933518234
29.34,74.34,998.58,81.55,445.2219098704791
12.23,41.58,1018.76,87.66,476.9415539958905
7.91,37.8,1020.59,61.0,497.0090926920494
15.84,49.69,1015.14,90.41,474.91915000320006
21.04,47.43,1007.15,64.82,460.8329497108342
26.44,71.64,1004.55,85.53,448.5689408146456
23.37,70.94,1008.01,81.28,453.47869523837466
9.18,42.18,1017.4,87.3,488.35659914827295
29.92,67.22,1014.09,50.62,457.40994743488784
29.27,64.69,1006.85,55.79,450.7733229246536
23.39,71.25,1005.22,93.7,445.95703887461747
24.92,60.95,1014.88,60.58,456.6325559978601
28.76,69.48,1008.62,55.86,442.37266029003035
29.95,73.42,1011.44,66.32,445.08636504925073
16.96,52.9,1019.61,81.86,470.85362529753036
10.17,40.46,1018.54,68.21,482.091044275076
29.35,68.51,1007.63,70.67,441.8846105604039
27.71,66.93,1016.85,58.77,457.87773567947585
10.03,42.02,998.6,99.9,483.400180617124
6.29,43.65,1020.68,70.14,500.4510986424698
13.78,38.28,1014.8,81.19,479.4591969794957
23.39,64.63,1020.45,58.22,461.2603119081339
10.94,39.04,1021.81,86.02,489.94312381583154
17.67,43.7,1015.26,58.76,477.36962231693497
15.0,40.66,1016.28,89.62,469.3033915397057
31.54,72.58,1007.61,65.57,440.9308481310384
22.91,60.07,1016.03,59.72,459.3456790272156
16.65,46.18,1010.6,95.69,478.5488105011142
11.42,41.54,1020.21,71.57,488.78583100493836
15.63,40.56,1018.68,59.44,485.0836054406736
32.09,69.4,1003.1,56.91,445.099391906376
23.34,63.73,1012.1,79.11,456.3113703556317
30.19,64.79,1017.22,42.47,452.50501118656524
13.6,42.86,1013.37,87.52,483.72163485381265
27.15,73.9,1007.57,74.42,443.35615121076063
23.48,51.43,1007.13,84.83,453.6487731534031
14.33,42.86,1010.82,88.59,482.4724759165944
23.56,73.67,1007.13,87.1,451.92047161933334
10.23,42.32,1017.53,89.93,486.90527354444856
20.32,39.72,1002.0,51.71,470.13259605678934
25.14,73.67,1006.94,88.51,442.7796954456466
13.2,40.83,1007.75,94.98,484.2044998010219
24.65,71.98,1006.46,91.11,444.7147632832962
24.8,65.48,1018.56,62.05,451.62306888900287
18.68,43.69,1016.68,48.88,475.77222020064033
8.58,38.38,1021.03,84.37,495.345300003211
15.84,41.66,1009.69,62.81,477.1583956218445
20.76,57.25,1011.01,90.31,457.43685345219717
24.96,77.54,1008.25,80.6,446.78896902241326
11.1,40.0,1021.29,86.58,490.99358015880455
26.71,59.39,1014.24,66.45,451.1296594081205
22.99,60.95,1015.14,69.86,461.6537463691755
25.79,75.6,1017.46,75.63,446.887781614606
23.07,69.23,1011.78,76.06,449.0573574145195
15.45,45.0,1023.63,70.74,481.5277181499298
26.38,70.47,1007.36,76.91,445.6675765533605
26.2,65.18,1011.42,47.82,451.50408997312337
27.63,70.17,1000.42,85.22,445.4354433261324
14.5,41.76,1023.94,84.42,476.6553227271022
31.41,64.44,1013.84,49.49,451.34341361846464
24.22,49.82,1014.61,66.82,463.3761857196724
31.61,75.08,1004.83,42.29,447.9328974558457
14.56,25.88,1009.46,78.22,477.7625215800989
25.41,68.94,1007.21,69.2,447.2305593869774
21.38,49.21,1012.49,53.77,461.48990738687087
32.2,69.68,1012.12,42.47,448.8653912924093
31.16,69.88,1007.01,68.28,444.8169757804615
24.88,73.17,1012.26,84.96,446.77129975397384
21.87,49.39,1019.99,67.05,465.60471532773784
17.12,68.28,1003.56,94.29,460.7611197145345
31.03,69.98,1011.33,52.16,447.0106317636407
10.61,41.58,1021.08,93.06,476.6152641072938
30.62,66.75,1017.68,53.68,444.8404912655552
8.3,36.3,1015.97,60.62,494.4806996170129
11.52,40.03,1017.56,87.87,484.7055549370964
30.01,65.18,1012.87,43.95,449.82629582974226
23.68,68.3,1017.93,84.16,450.9164122938713
14.54,43.14,1010.26,82.98,478.26077383453736
18.06,65.48,1018.79,77.95,467.41126071354034
18.2,49.39,1018.83,96.3,467.8104452547753
21.96,69.94,1011.09,80.27,452.7150027116543
19.95,58.46,1017.45,89.46,458.81632467231117
26.58,62.39,1006.36,68.98,452.32569087107095
27.58,57.19,1007.88,52.95,448.065319757359
12.59,40.03,1018.76,85.4,483.670231744221
14.59,42.44,1012.7,83.92,483.09501354039764
16.61,45.87,1009.34,97.93,468.9063528845783
25.82,59.43,1008.08,65.25,449.5716333376371
27.18,71.06,1008.16,86.32,442.92402407904746
13.0,39.85,1012.57,61.56,490.20336963755125
18.21,41.85,1014.67,56.86,482.1533854908917
25.14,49.02,1007.56,79.02,450.1333094620125
21.07,67.07,1004.64,86.16,458.8483336957267
19.64,56.65,1020.79,73.88,468.61246429705636
12.42,43.14,1015.88,79.48,484.63096643324724
18.04,44.85,1015.13,48.4,477.1269144529873
29.24,74.67,1015.81,59.95,444.4896339636093
12.32,41.62,1012.16,88.37,468.0253316996672
28.5,64.84,1011.47,54.41,454.857003764676
18.32,65.94,1012.74,86.77,463.11816586734034
27.22,67.9,1005.73,57.29,453.418995916877
30.36,68.08,1010.76,51.32,442.91094594337636
7.19,41.39,1018.12,90.76,499.24933742051513
9.16,42.44,1014.43,93.67,492.7228154249127
11.08,38.16,1014.45,74.99,485.6916817596489
22.5,70.94,1008.04,82.39,453.4142932809517
27.21,64.05,1010.08,76.69,454.40841619840484
11.67,41.93,1019.81,82.58,489.0821631248587
8.61,37.49,1009.35,82.62,490.47182843217
13.73,41.78,1011.75,49.65,478.25711203707084
23.69,77.54,1009.32,89.7,452.4897541824315
28.14,51.43,1012.16,52.67,456.9911751893943
11.34,41.54,1020.25,75.83,490.6727382685031
30.17,76.86,998.23,73.61,442.1198693526388
24.27,57.85,1012.81,63.48,457.7658034002517
22.35,51.43,1011.34,77.33,458.6832928908445
25.28,67.69,1009.05,68.54,459.5454017665635
31.35,71.97,1008.29,72.26,442.31515420159064
10.59,37.5,1013.14,81.56,484.41488849963866
7.04,41.74,1021.91,88.55,499.0796678226236
15.77,58.16,1016.09,82.56,463.7074818591771
25.91,75.6,1018.23,62.65,455.70519513599936
12.8,39.16,1015.94,89.83,483.21258941519517
16.03,41.23,996.35,82.04,477.84639815489817
27.92,74.99,1005.47,75.13,444.8792534498498
22.5,64.69,1007.03,74.92,453.8054162468768
25.89,66.49,1013.08,63.16,447.61483367117665
9.75,40.81,1026.0,84.44,493.18523629393263
11.82,41.54,1019.96,67.65,489.6106798385282
8.64,41.66,1014.14,80.44,495.1757408466082
18.34,45.64,1019.05,82.53,474.06656841108145
33.41,77.95,1010.3,59.72,444.06456834910307
23.81,66.51,1016.96,70.16,450.512357812753
27.75,70.4,1006.65,90.21,447.34570333746683
16.09,44.2,1019.39,67.24,475.0184303800884
10.22,41.74,1022.65,83.58,491.74378902872843
21.63,71.85,1009.44,76.89,446.99560220862685
23.29,49.3,1003.88,74.12,454.79809585980405
23.96,47.43,1008.38,63.55,458.3960684323638
13.99,45.0,1023.83,77.92,483.18862150643014
15.37,50.59,1019.02,98.2,475.2103702702035
10.67,45.0,1022.99,85.91,495.059581101505
23.26,58.2,1016.72,57.98,461.32118253687895
30.52,70.04,1010.62,54.47,442.2955092956552
15.69,39.3,1019.03,60.57,477.169715561152
23.39,71.25,1005.22,93.7,447.7951503133888
5.71,41.31,1003.24,89.48,496.53700751892194
27.43,56.85,1011.86,36.76,449.26828279521584
5.49,40.81,1014.43,90.41,500.70631538470985
31.18,70.36,1006.38,56.74,449.34442605664617
19.06,56.65,1020.82,82.14,468.1127457928365
13.7,44.47,1027.51,70.77,480.7947574407182
7.64,41.17,1020.01,75.14,500.7212616619159
15.12,41.79,1007.16,82.35,469.91395513358566
20.74,59.8,1015.46,76.39,466.19491494407515
24.19,46.21,1010.79,62.04,453.63009339195816
13.48,40.35,1011.71,69.44,486.9835729859442
16.76,53.16,1014.13,81.87,471.73208973161496
15.23,44.9,1007.75,81.34,468.5826276984352
9.43,41.4,1028.42,84.92,492.8191753836605
31.11,74.87,1009.11,54.86,448.6728169437329
20.98,42.23,1012.9,70.7,471.95696625742585
30.63,53.3,1004.91,53.3,443.1697105317519
7.24,39.04,1019.0,68.69,497.5401331410452
18.96,47.83,1006.15,75.61,465.6203949871103
12.72,40.71,1016.02,71.57,479.4913230498175
13.07,43.13,1016.93,70.02,482.81304174161204
22.97,42.48,1012.84,64.71,477.9460382580696
22.12,63.91,1009.61,90.83,459.6431450211359
26.52,73.21,1002.3,95.38,450.6256300969927
25.88,74.67,1016.66,81.09,448.5371021065183
25.07,60.27,1018.13,70.33,452.9146617382175
8.51,38.5,1013.33,64.28,494.37135643433663
23.59,47.43,1006.64,48.92,459.8787096391095
8.86,40.8,1028.18,91.0,496.4434687453386
24.81,66.44,1011.19,69.96,447.8527355827795
15.03,35.71,1015.26,56.55,481.7717042756013
24.73,70.72,1009.82,88.79,451.4650228553891
27.99,66.91,1008.47,59.63,451.59717374321025
28.73,50.05,1005.79,52.4,448.9280209011002
16.59,41.79,1006.67,73.9,466.6086050575081
30.26,59.22,1013.18,61.08,454.98815828518576
21.75,50.12,1009.36,94.41,460.1034111002591
23.95,51.86,1014.24,68.28,462.0483450741012
24.1,68.61,1010.97,74.87,454.7991159590861
24.22,68.51,1013.23,74.96,452.75309012378085
30.39,66.54,1002.7,59.15,440.5099026903397
27.83,59.57,1011.22,71.05,455.6142962443904
13.38,40.89,1010.48,92.55,485.4321351836902
13.24,40.83,1007.9,87.53,484.325731136149
15.91,38.62,1016.2,63.63,475.01348392663874
10.28,39.61,1020.43,69.09,491.03122452220987
13.83,38.73,999.62,91.95,482.1822563671768
25.56,69.13,1002.46,68.26,444.87923799293543
24.91,52.3,1008.72,68.26,453.755352086427
5.33,39.33,1009.61,94.97,501.68207140548134
30.85,68.94,1007.31,68.99,438.25453615141373
